uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"9c21a436-fb27-4799-8f1c-2b2a1ee8d811","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00417",,,"single shrub","Standing dead",4.4,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"3adae6f7-f1b3-4e28-949c-8b125d327464","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00402",,,"single shrub","Standing dead",4.0,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"5228ae06-cb6d-44af-8df1-9509b08c3459","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00371",,,"sapling","Live",1.5,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"da5b9670-7134-47e5-91bb-eff53609da74","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00728",,,"single bole tree","Live",15.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"da3fa51f-d067-43af-a5f8-24c2e087a1ba","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00440",,,"single bole tree","Live",13.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"051d8195-4956-49ff-88e4-2e8602cec752","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00399",,,"single bole tree","Live",12.3,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"17665e69-890e-4787-9c3f-c4a253e1870f","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00404",,,"sapling","Live",1.3,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"c07d9f03-96b5-4209-97a5-9f17d7cb542a","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00413",,,"sapling","Live",1.2,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"e5822b55-7084-4846-9e72-1342dbe85673","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00418",,,"single bole tree","Live",20.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"8c39a1d9-8e46-4511-9faa-dffae69c5858","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00732",,,"single bole tree","Live",18.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"794a9212-59d7-4f09-b558-85ad53e5bc90","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00364",,,"sapling","Live",1.6,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"1d8788c3-59ee-4f51-a1be-f2c2e7b86482","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00393",,,"single shrub","Live",1.3,10,2.0,,,,3.3,1.3,"Mostly shaded","oblate half-sphere",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"de9ee349-cfa2-42a4-9979-2eede2837e9b","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00423",,,"single bole tree","Standing dead",11.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f783794f-95b5-4ef1-b9eb-b955d4e85ef4","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00387",,,"single shrub","Live, physically damaged",16.4,10,2.6,,,,1.3,1.2,"Mostly shaded","cylinder",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"1556267a-6768-4f55-bef1-de3b3c61cf44","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00446",,,"single bole tree","Live",14.6,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"dcb0beac-a48b-46ca-acb3-cc69602524c2","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00394",,,"single shrub","Live",4.7,10,4.6,,,,6.8,2.0,"Mostly shaded","oblate half-sphere",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"3a5d0c5c-0f14-4f81-8695-fa86c7db6d77","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00722",,,"single bole tree","Standing dead",12.6,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"965c574c-6785-4161-adf6-7695937429a0","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00407",,,"single shrub","Live",1.8,10,1.6,,,,0.7,0.6,"Mostly shaded","cylinder",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f0df2c93-6b4b-4162-94bf-fd2de00a51ff","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00385",,,"single shrub","Standing dead",5.5,10,5.5,,,,0.5,0.1,"Partially shaded","cylinder",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"ed398dd6-83d5-421c-bdf5-65801679569a","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00412",,,"single bole tree","Live,  other damage",4.2,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,"dead top","KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"1456d702-034f-4a15-b2fd-da9fadd4a9d9","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00453",,,"single bole tree","Live",28.5,130,,,,,,,"Open grown",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"820643db-9c24-4828-8eef-148d378c8cea","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00392",,,"single shrub","Standing dead",12.2,10,1.7,,,,5.1,3.5,"Mostly shaded","oblate half-sphere",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"5d55c5de-5781-44e9-8cef-38870ff9f949","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00704",,,"single bole tree","Live",19.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"02ccb433-f4ea-4a6f-a90d-37a0564eda49","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00708",,,"single bole tree","Live,  other damage",14.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"68e42eb8-b74c-4084-b750-8fcbc3f0b875","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00450",,,"single bole tree","Live",12.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"b1dfe8d6-4995-47a8-a545-7366a63e4231","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00380",,,"small tree","Live",3.5,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"57ecf601-9f5f-41b9-8618-0a7562e73d69","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00730",,,"single bole tree","Standing dead",11.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"ceeab6b0-ec08-416b-839c-8fb65d6ab07a","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00384",,,"small tree","Live",7.6,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"ec3a6796-b036-4b58-92fb-16f30ebb8505","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00701",,,"single bole tree","Live",18.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"1c9c461d-a345-4997-bb3d-1f9d8ed673c1","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00716",,,"single bole tree","Live",14.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f7a63299-1b1b-4a36-bc02-e823068277e8","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00726",,,"single bole tree","Live",12.2,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"dedda484-021e-4b52-b16b-298afc281d68","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00361",,,"single bole tree","Standing dead",11.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"bfae506b-96fb-4e87-be97-ff09e436450f","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00419",,,"single bole tree","Live, disease damaged",17.6,130,,,,,,,"Full sun",,,,,,,,,,,,,,"cankers on bole","KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"57c87988-f7e9-44ec-9c65-53d6466898f3","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00709",,,"single bole tree","Live",17.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"cd425ed2-aa4b-47ee-b007-3221d379de8a","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00373",,,"sapling","Live",3.6,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f6a30f46-7c49-4211-875a-6c7b9636b7dd","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00381",,,"small tree","Live",5.2,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"03bb145e-712b-4375-8dce-3617e6d40b5c","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00719",,,"single bole tree","Live",22.7,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f074505a-31d0-4b30-acb2-49c205873812","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00416",,,"sapling","Live",1.0,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"1042da87-5572-4e58-b484-f48efd7ff97f","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00720",,,"single bole tree","Live,  other damage",18.6,130,,,,,,,"Full sun",,,,,,,,,,,,,,"crown die back","KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"7e86817b-aa1f-4e56-b23d-83f030f60743","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00452",,,"single bole tree","Standing dead",12.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"a9bb81fc-5374-4575-8d99-fb9c5eb63698","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00433",,,"single bole tree","Live, physically damaged",16.9,160,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"372734d9-60e8-430d-b977-5ffe5a4f5adb","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00376",,,"sapling","Live",1.6,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"9e0209dd-ebce-4a60-86f7-6ccb54393d48","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00378",,,"small tree","Live",5.9,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"29844a5f-3c64-4e93-aa8a-91e0b7bb8504","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00707",,,"single bole tree","Live",10.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,"oozing pitch","KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"e1848743-df00-4ecf-9a1f-64fab26c3af2","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00717",,,"single bole tree","Live",13.7,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"10240ca5-2a61-454f-8c03-2bd657f8a3e6","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00443",,,"single bole tree","Live",16.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"0ebc8cd4-e394-4373-9f52-c26d3a003dcf","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00435",,,"single bole tree","Live",28.7,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"605be8f3-e8e0-4e34-8ea2-2d152ff4bdff","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00379",,,"single shrub","Standing dead",9.3,10,6.4,,,,1.7,0.7,"Partially shaded","cylinder",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"0898a6a4-3a6d-4ee7-b91e-6ca2dcc14941","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00400",,,"single bole tree","Live",18.9,140,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"a102d4fd-2c96-4fa6-8009-8e38b9a6692b","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00356",,,"single bole tree","Standing dead",15.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f886965b-9d07-4d41-bb75-8709971636d7","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00706",,,"single bole tree","Live",15.6,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"9fe02714-7628-4706-bfd9-61480dd3d9e8","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00448",,,"single bole tree","Standing dead",11.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"ab422399-0ace-48d2-8aa8-9cc97bc6ee79","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00388",,,"sapling","Live",2.7,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"8b2163a2-9e97-48ec-9886-faac86ea713f","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00390",,,"sapling","Live",1.5,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"a6ed532f-1c9f-444c-ac9e-7993c4c92b41","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00712",,,"single bole tree","Live",14.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"679c7db4-360f-4e7d-aa54-d283d0bd9709","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00409",,,"single bole tree","Live",3.1,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"8df7f63d-6052-47e0-8b8f-5fe19b3d66f2","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00372",,,"sapling","Live",1.1,10,,,,,,,"Full shade",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"bdbcffe1-fd11-41f5-9ef5-0bf807e120e8","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00724",,,"single bole tree","Live",17.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"5f9ba027-e399-47ca-aec7-76c9f95d4729","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00383",,,"small tree","Live",1.4,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"e5c3a7a3-9d8f-45e1-bf0d-84114792bb77","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00711",,,"single bole tree","Live",19.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"b47e6e22-44d5-4c17-9f6a-c262dd6e6c68","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00355",,,"single bole tree","Standing dead",26.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"387f6f23-040b-4d0d-a2e8-5d93cfd5cc3f","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00427",,,"single bole tree","Live, disease damaged",15.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,"oozing pitch","KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"5d4a2f9d-0ee9-40a7-9dfa-6894f4dbaeb8","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00403",,,"single shrub","Standing dead",2.3,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"9ae77ba0-8c02-4ee5-b008-8f9014d715bc","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00411",,,"single shrub","Live",3.1,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"2435a361-e418-4b26-82a5-eabb6dc36252","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00377",,,"sapling","Live",3.5,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"5c997541-6c86-4c52-a018-d63d2fbb5fca","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00437",,,"single bole tree","Live, disease damaged",13.4,130,,,,,,,"Full sun",,,,,,,,,,,,,,"cones","KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"f66a3f61-8a5a-4969-9248-23b1c6d87fdb","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00436",,,"single bole tree","Standing dead",12.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"1d6e204a-7db4-481a-a92a-3b6ca048e2e1","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00408",,,"single shrub","Standing dead",2.7,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"4a40b697-f0cf-4576-828f-d6bb032e3f7d","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00365",,,"small tree","Live",1.4,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"b26231ac-ad8b-4ce9-a52c-ed555aba95de","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00444",,,"single bole tree","Standing dead",10.3,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
"c142fc3b-10ab-43da-8075-e458ca3b035d","BONA_078.basePlot.vst","2016-06-20","vst_BONA_2016","D19","BONA","BONA_078",,"NEON.PLA.D19.BONA.00386",,,"single shrub","Standing dead",2.1,10,2.2,,,,0.1,0.1,"Mostly shaded","cylinder",,,,,,,,,,,,,,"KJORGENSON@FIELD-OPS.ORG","ACORTESE@NEONINC.ORG","legacyData | noMapTagData"
